Month,RelDiv,D0,DivPct3y,Bucket3y,DivPct5y,Bucket5y,DivPct7y,Bucket7y,D_1m,ΔDiv_1m,D_3m,ΔDiv_3m,D_6m,ΔDiv_6m,D_1y,ΔDiv_1y,D_2y,ΔDiv_2y,D_3y,ΔDiv_3y,D_5y,ΔDiv_5y,D_7y,ΔDiv_7y,D_max,ΔDiv_max
2025-02,,34.7572,,NA,,NA,,NA,34.5213,-0.2359,4.0455,-30.7117,22.2672,-12.49,937.8769,903.1196,,,,,,,,,,
2025-03,0.0,34.5213,,NA,,NA,,NA,-4.5222,-39.0436,14.9165,-19.6048,155.0848,120.5635,882.836,848.3147,,,,,,,,,,
2025-05,21.81,4.0455,,NA,,NA,,NA,14.9165,10.871,22.2672,18.2218,340.0705,336.0251,2185.3954,2181.35,,,,,,,,,,
2025-06,49.49,14.9165,,NA,,NA,,NA,2.59,-12.3264,155.0848,140.1683,335.9255,321.009,2804.5699,2789.6534,,,,,,,,,,
2025-07,18.11,2.59,,NA,,NA,,NA,22.2672,19.6772,324.722,322.132,908.5557,905.9657,1355.2953,1352.7053,,,,,,,,,,
2025-08,68.2,22.2672,,NA,,NA,,NA,155.0848,132.8176,340.0705,317.8033,937.8769,915.6096,1433.8159,1411.5487,,,,,,,,,,
2025-09,100.0,155.0848,,NA,,NA,,NA,324.722,169.6372,335.9255,180.8407,882.836,727.7512,,,,,,,,,,,,
2025-10,100.0,324.722,,NA,,NA,,NA,340.0705,15.3485,908.5557,583.8337,1471.825,1147.103,,,,,,,,,,,,
2025-11,100.0,340.0705,,NA,,NA,,NA,335.9255,-4.145,937.8769,597.8063,2185.3954,1845.3249,,,,,,,,,,,,
2025-12,98.8,335.9255,,NA,,NA,,NA,908.5557,572.6302,882.836,546.9105,2804.5699,2468.6444,,,,,,,,,,,,
2026-01,100.0,908.5557,,NA,,NA,,NA,937.8769,29.3212,1471.825,563.2693,1355.2953,446.7396,,,,,,,,,,,,
2026-02,100.0,937.8769,,NA,,NA,,NA,882.836,-55.0409,2185.3954,1247.5186,1433.8159,495.9391,,,,,,,,,,,,
2026-03,94.16,882.836,,NA,,NA,,NA,1471.825,588.989,2804.5699,1921.7339,,,,,,,,,,,,,,
2026-04,100.0,1471.825,,NA,,NA,,NA,2185.3954,713.5704,1355.2953,-116.5297,,,,,,,,,,,,,,
2026-05,100.0,2185.3954,,NA,,NA,,NA,2804.5699,619.1745,1433.8159,-751.5795,,,,,,,,,,,,,,
2026-06,100.0,2804.5699,,NA,,NA,,NA,1355.2953,-1449.2746,,,,,,,,,,,,,,,,
2026-07,48.41,1355.2953,,NA,,NA,,NA,1433.8159,78.5206,,,,,,,,,,,,,,,,
